Date,"Spot exchange rate, US $ into Sterling",FTSE100 daily return,10Y yield,yield-curve,bank rate,CPI,GDP,Unemployment
16-Dec-19,0.75,0.0225,0.900,0.23,0.75,1.4,97.3678,3.9
13-Dec-19,0.7495,0.0110,0.862,0.25,0.75,1.4,97.3678,3.9
12-Dec-19,0.7623,0.0079,0.907,0.24,0.75,1.4,97.3678,3.9
11-Dec-19,0.7589,0.0003,0.810,0.21,0.75,1.4,97.3678,3.9
10-Dec-19,0.7592,-0.0028,0.827,0.21,0.75,1.4,97.3678,3.9
09-Dec-19,0.7602,-0.0008,0.814,0.20,0.75,1.4,97.3678,3.9
06-Dec-19,0.7631,0.0143,0.775,0.19,0.75,1.4,97.3678,3.9
05-Dec-19,0.7602,-0.0070,0.839,0.19,0.75,1.4,97.3678,3.9
04-Dec-19,0.763,0.0042,0.785,0.16,0.75,1.4,97.3678,3.9
03-Dec-19,0.7696,-0.0175,0.729,0.17,0.75,1.4,97.3678,3.9
02-Dec-19,0.7739,-0.0082,0.788,0.18,0.75,1.4,97.3678,3.9
29-Nov-19,0.773,-0.0094,0.739,0.14,0.75,1.5,96.9757,3.7
28-Nov-19,0.775,-0.0018,0.721,0.16,0.75,1.5,96.9757,3.7
27-Nov-19,0.7767,0.0036,0.725,0.16,0.75,1.5,96.9757,3.7
26-Nov-19,0.7789,0.0009,0.692,0.16,0.75,1.5,96.9757,3.7
25-Nov-19,0.7748,0.0095,0.743,0.18,0.75,1.5,96.9757,3.7
22-Nov-19,0.7792,0.0122,0.799,0.18,0.75,1.5,96.9757,3.7
21-Nov-19,0.7737,-0.0033,0.799,0.18,0.75,1.5,96.9757,3.7
20-Nov-19,0.7745,-0.0084,0.770,0.16,0.75,1.5,96.9757,3.7
19-Nov-19,0.7733,0.0022,0.774,0.17,0.75,1.5,96.9757,3.7
18-Nov-19,0.7712,0.0007,0.777,0.17,0.75,1.5,96.9757,3.7
15-Nov-19,0.7754,0.0014,0.762,0.18,0.75,1.5,96.9757,3.7
14-Nov-19,0.7778,-0.0080,0.751,0.18,0.75,1.5,96.9757,3.7
13-Nov-19,0.7789,-0.0019,0.785,0.20,0.75,1.5,96.9757,3.7
12-Nov-19,0.7789,0.0050,0.813,0.23,0.75,1.5,96.9757,3.7
11-Nov-19,0.7769,-0.0042,0.818,0.23,0.75,1.5,96.9757,3.7
08-Nov-19,0.7817,-0.0063,0.818,0.23,0.75,1.5,96.9757,3.7
07-Nov-19,0.7799,0.0013,0.793,0.24,0.75,1.5,96.9757,3.7
06-Nov-19,0.7768,0.0012,0.760,0.17,0.75,1.5,96.9757,3.7
05-Nov-19,0.7772,0.0025,0.792,0.18,0.75,1.5,96.9757,3.7
04-Nov-19,0.7748,0.0092,0.740,0.16,0.75,1.5,96.9757,3.7
01-Nov-19,0.7724,0.0075,0.694,0.13,0.75,1.5,96.9757,3.7
31-Oct-19,0.7729,-0.0112,0.653,0.12,0.75,1.5,97.2894,3.8
30-Oct-19,0.7769,0.0034,0.711,0.15,0.75,1.5,97.2894,3.8
29-Oct-19,0.775,-0.0034,0.745,0.16,0.75,1.5,97.2894,3.8
28-Oct-19,0.7777,0.0009,0.746,0.17,0.75,1.5,97.2894,3.8
25-Oct-19,0.7793,-0.0005,0.692,0.15,0.75,1.5,97.2894,3.8
24-Oct-19,0.7783,0.0093,0.656,0.14,0.75,1.5,97.2894,3.8
23-Oct-19,0.7763,0.0067,0.705,0.15,0.75,1.5,97.2894,3.8
22-Oct-19,0.7747,0.0068,0.732,0.18,0.75,1.5,97.2894,3.8
21-Oct-19,0.7702,0.0018,0.775,0.18,0.75,1.5,97.2894,3.8
18-Oct-19,0.7753,-0.0044,0.735,0.16,0.75,1.5,97.2894,3.8
17-Oct-19,0.7787,0.0020,0.721,0.16,0.75,1.5,97.2894,3.8
16-Oct-19,0.781,-0.0061,0.715,0.14,0.75,1.5,97.2894,3.8
15-Oct-19,0.7827,-0.0003,0.729,0.14,0.75,1.5,97.2894,3.8
14-Oct-19,0.7945,-0.0046,0.664,0.11,0.75,1.5,97.2894,3.8
11-Oct-19,0.7885,0.0084,0.730,0.14,0.75,1.5,97.2894,3.8
10-Oct-19,0.8142,0.0028,0.573,0.11,0.75,1.5,97.2894,3.8
09-Oct-19,0.8185,0.0033,0.486,0.09,0.75,1.5,97.2894,3.8
08-Oct-19,0.8187,-0.0076,0.440,0.09,0.75,1.5,97.2894,3.8
07-Oct-19,0.8116,0.0059,0.477,0.10,0.75,1.5,97.2894,3.8
04-Oct-19,0.8134,0.0110,0.464,0.09,0.75,1.5,97.2894,3.8
03-Oct-19,0.806,-0.0063,0.508,0.10,0.75,1.5,97.2894,3.8
02-Oct-19,0.8127,-0.0323,0.516,0.11,0.75,1.5,97.2894,3.8
01-Oct-19,0.8181,-0.0065,0.487,0.12,0.75,1.5,97.2894,3.8
30-Sep-19,0.8117,-0.0024,0.509,0.11,0.75,1.7,97.4025,3.8
27-Sep-19,0.8124,0.0102,0.526,0.11,0.75,1.7,97.4025,3.8
26-Sep-19,0.8108,0.0084,0.540,0.07,0.75,1.7,97.4025,3.8
25-Sep-19,0.8078,-0.0002,0.541,0.06,0.75,1.7,97.4025,3.8
24-Sep-19,0.8013,-0.0047,0.546,0.06,0.75,1.7,97.4025,3.8
23-Sep-19,0.8045,-0.0026,0.551,0.06,0.75,1.7,97.4025,3.8
20-Sep-19,0.7999,-0.0016,0.642,0.08,0.75,1.7,97.4025,3.8
19-Sep-19,0.8008,0.0058,0.642,0.10,0.75,1.7,97.4025,3.8
18-Sep-19,0.801,-0.0009,0.700,0.10,0.75,1.7,97.4025,3.8
17-Sep-19,0.8012,-0.0001,0.700,0.14,0.75,1.7,97.4025,3.8
16-Sep-19,0.8052,-0.0063,0.697,0.15,0.75,1.7,97.4025,3.8
13-Sep-19,0.8026,0.0031,0.773,0.16,0.75,1.7,97.4025,3.8
12-Sep-19,0.8109,0.0009,0.657,0.10,0.75,1.7,97.4025,3.8
11-Sep-19,0.8102,0.0096,0.659,0.12,0.75,1.7,97.4025,3.8
10-Sep-19,0.8095,0.0044,0.651,0.14,0.75,1.7,97.4025,3.8
09-Sep-19,0.8101,-0.0064,0.627,0.13,0.75,1.7,97.4025,3.8
06-Sep-19,0.8121,0.0015,0.532,0.10,0.75,1.7,97.4025,3.8
05-Sep-19,0.8114,-0.0055,0.638,0.13,0.75,1.7,97.4025,3.8
04-Sep-19,0.8202,0.0059,0.535,0.11,0.75,1.7,97.4025,3.8
03-Sep-19,0.827,-0.0019,0.431,0.05,0.75,1.7,97.4025,3.8
02-Sep-19,0.829,0.0104,0.463,0.06,0.75,1.7,97.4025,3.8
30-Aug-19,0.8208,0.0032,0.516,0.06,0.75,1.7,96.9799,3.9
29-Aug-19,0.8193,0.0098,0.476,0.05,0.75,1.7,96.9799,3.9
28-Aug-19,0.8183,0.0035,0.481,0.07,0.75,1.7,96.9799,3.9
27-Aug-19,0.8145,-0.0008,0.539,0.11,0.75,1.7,96.9799,3.9
23-Aug-19,0.8146,-0.0047,0.607,0.13,0.75,1.7,96.9799,3.9
22-Aug-19,0.8161,-0.0105,0.617,0.10,0.75,1.7,96.9799,3.9
21-Aug-19,0.8243,0.0111,0.553,0.07,0.75,1.7,96.9799,3.9
20-Aug-19,0.8243,-0.0090,0.554,0.06,0.75,1.7,96.9799,3.9
19-Aug-19,0.8241,0.0102,0.586,0.08,0.75,1.7,96.9799,3.9
16-Aug-19,0.8234,0.0071,0.561,0.05,0.75,1.7,96.9799,3.9
15-Aug-19,0.8255,-0.0113,0.498,0.05,0.75,1.7,96.9799,3.9
14-Aug-19,0.8286,-0.0142,0.545,0.09,0.75,1.7,96.9799,3.9
13-Aug-19,0.8284,0.0033,0.593,0.14,0.75,1.7,96.9799,3.9
12-Aug-19,0.8277,-0.0037,0.599,0.16,0.75,1.7,96.9799,3.9
09-Aug-19,0.8278,-0.0044,0.600,0.15,0.75,1.7,96.9799,3.9
08-Aug-19,0.8241,0.0121,0.634,0.16,0.75,1.7,96.9799,3.9
07-Aug-19,0.8228,0.0038,0.580,0.14,0.75,1.7,96.9799,3.9
06-Aug-19,0.8219,-0.0072,0.624,0.19,0.75,1.7,96.9799,3.9
05-Aug-19,0.8236,-0.0247,0.613,0.20,0.75,1.7,96.9799,3.9
02-Aug-19,0.8246,-0.0234,0.668,0.24,0.75,1.7,96.9799,3.9
01-Aug-19,0.8229,-0.0003,0.689,0.27,0.75,1.7,96.9799,3.9
31-Jul-19,0.8166,-0.0078,0.731,0.29,0.75,2,97.2031,3.9
30-Jul-19,0.8229,-0.0052,0.756,0.30,0.75,2,97.2031,3.9
29-Jul-19,0.8175,0.0182,0.769,0.29,0.75,2,97.2031,3.9
26-Jul-19,0.8073,0.0080,0.798,0.30,0.75,2,97.2031,3.9
25-Jul-19,0.8003,-0.0017,0.817,0.31,0.75,2,97.2031,3.9
24-Jul-19,0.8001,-0.0073,0.764,0.30,0.75,2,97.2031,3.9
23-Jul-19,0.804,0.0056,0.788,0.30,0.75,2,97.2031,3.9
22-Jul-19,0.8001,0.0008,0.813,0.30,0.75,2,97.2031,3.9
19-Jul-19,0.7999,0.0021,0.839,0.31,0.75,2,97.2031,3.9
18-Jul-19,0.8011,-0.0056,0.858,0.32,0.75,2,97.2031,3.9
17-Jul-19,0.8046,-0.0055,0.863,0.31,0.75,2,97.2031,3.9
16-Jul-19,0.8052,0.0060,0.927,0.32,0.75,2,97.2031,3.9
15-Jul-19,0.7989,0.0034,0.858,0.31,0.75,2,97.2031,3.9
12-Jul-19,0.7962,-0.0005,0.945,0.31,0.75,2,97.2031,3.9
11-Jul-19,0.7966,-0.0028,0.941,0.30,0.75,2,97.2031,3.9
10-Jul-19,0.8003,-0.0008,0.859,0.27,0.75,2,97.2031,3.9
09-Jul-19,0.8022,-0.0017,0.818,0.26,0.75,2,97.2031,3.9
08-Jul-19,0.799,-0.0005,0.812,0.25,0.75,2,97.2031,3.9
05-Jul-19,0.7996,-0.0066,0.852,0.26,0.75,2,97.2031,3.9
04-Jul-19,0.7951,-0.0008,0.786,0.26,0.75,2,97.2031,3.9
03-Jul-19,0.7959,0.0066,0.800,0.28,0.75,2,97.2031,3.9
02-Jul-19,0.7937,0.0082,0.834,0.29,0.75,2,97.2031,3.9
01-Jul-19,0.7904,0.0097,0.873,0.29,0.75,2,97.2031,3.9
28-Jun-19,0.7857,0.0031,0.951,0.30,0.75,1.9,97.0949,3.9
27-Jun-19,0.7889,-0.0019,0.928,0.31,0.75,1.9,97.0949,3.9
26-Jun-19,0.7889,-0.0008,0.887,0.30,0.75,1.9,97.0949,3.9
25-Jun-19,0.7862,0.0008,0.905,0.30,0.75,1.9,97.0949,3.9
24-Jun-19,0.786,0.0012,0.873,0.31,0.75,1.9,97.0949,3.9
21-Jun-19,0.7876,-0.0023,0.907,0.31,0.75,1.9,97.0949,3.9
20-Jun-19,0.7873,0.0028,0.906,0.30,0.75,1.9,97.0949,3.9
19-Jun-19,0.7918,-0.0053,0.934,0.32,0.75,1.9,97.0949,3.9
18-Jun-19,0.7975,0.0117,0.858,0.30,0.75,1.9,97.0949,3.9
17-Jun-19,0.7964,0.0016,0.913,0.31,0.75,1.9,97.0949,3.9
14-Jun-19,0.7933,-0.0031,0.935,0.31,0.75,1.9,97.0949,3.9
13-Jun-19,0.7884,0.0001,0.893,0.31,0.75,1.9,97.0949,3.9
12-Jun-19,0.7859,-0.0042,0.961,0.33,0.75,1.9,97.0949,3.9
11-Jun-19,0.7862,0.0031,0.942,0.34,0.75,1.9,97.0949,3.9
10-Jun-19,0.788,0.0059,0.887,0.35,0.75,1.9,97.0949,3.9
07-Jun-19,0.7839,0.0099,0.890,0.35,0.75,1.9,97.0949,3.9
06-Jun-19,0.7867,0.0055,0.943,0.35,0.75,1.9,97.0949,3.9
05-Jun-19,0.7854,0.0008,0.915,0.36,0.75,1.9,97.0949,3.9
04-Jun-19,0.7888,0.0041,0.994,0.36,0.75,1.9,97.0949,3.9
03-Jun-19,0.7917,0.0032,0.960,0.36,0.75,1.9,97.0949,3.9
31-May-19,0.7935,-0.0078,0.978,0.36,0.75,1.9,96.4863,3.9
30-May-19,0.7943,0.0046,0.994,0.35,0.75,1.9,96.4863,3.9
29-May-19,0.7917,-0.0115,0.977,0.37,0.75,1.9,96.4863,3.9
28-May-19,0.789,-0.0012,1.016,0.38,0.75,1.9,96.4863,3.9
24-May-19,0.788,0.0065,1.028,0.38,0.75,1.9,96.4863,3.9
23-May-19,0.7895,-0.0141,1.049,0.37,0.75,1.9,96.4863,3.9
22-May-19,0.7901,0.0007,1.117,0.39,0.75,1.9,96.4863,3.9
21-May-19,0.7821,0.0025,1.140,0.40,0.75,1.9,96.4863,3.9
20-May-19,0.7853,-0.0051,1.153,0.40,0.75,1.9,96.4863,3.9
17-May-19,0.7854,-0.0007,1.093,0.40,0.75,1.9,96.4863,3.9
16-May-19,0.7817,0.0078,1.148,0.41,0.75,1.9,96.4863,3.9
15-May-19,0.7771,0.0076,1.151,0.42,0.75,1.9,96.4863,3.9
14-May-19,0.7741,0.0109,1.143,0.44,0.75,1.9,96.4863,3.9
13-May-19,0.7702,-0.0055,1.183,0.45,0.75,1.9,96.4863,3.9
10-May-19,0.7673,-0.0006,1.216,0.46,0.75,1.9,96.4863,3.9
09-May-19,0.768,-0.0087,1.203,0.45,0.75,1.9,96.4863,3.9
08-May-19,0.769,0.0015,1.200,0.45,0.75,1.9,96.4863,3.9
07-May-19,0.7665,-0.0163,1.249,0.46,0.75,1.9,96.4863,3.9
03-May-19,0.7624,0.0040,1.255,0.48,0.75,1.9,96.4863,3.9
02-May-19,0.7673,-0.0046,1.240,0.48,0.75,1.9,96.4863,3.9
01-May-19,0.7644,-0.0044,1.199,0.48,0.75,1.9,96.4863,3.9
30-Apr-19,0.7671,-0.0030,1.224,0.48,0.75,2,96.0333,3.8
29-Apr-19,0.7739,0.0017,1.194,0.48,0.75,2,96.0333,3.8
26-Apr-19,0.7732,-0.0008,1.184,0.48,0.75,2,96.0333,3.8
25-Apr-19,0.7748,-0.0050,1.197,0.48,0.75,2,96.0333,3.8
24-Apr-19,0.7717,-0.0068,1.220,0.48,0.75,2,96.0333,3.8
23-Apr-19,0.773,0.0085,1.262,0.50,0.75,2,96.0333,3.8
18-Apr-19,0.7687,-0.0015,1.236,0.50,0.75,2,96.0333,3.8
17-Apr-19,0.7665,0.0002,1.273,0.51,0.75,2,96.0333,3.8
16-Apr-19,0.766,0.0044,1.252,0.48,0.75,2,96.0333,3.8
15-Apr-19,0.7624,0.0000,1.252,0.48,0.75,2,96.0333,3.8
12-Apr-19,0.7632,0.0026,1.250,0.48,0.75,2,96.0333,3.8
11-Apr-19,0.7641,-0.0005,1.210,0.46,0.75,2,96.0333,3.8
10-Apr-19,0.7639,-0.0005,1.144,0.45,0.75,2,96.0333,3.8
09-Apr-19,0.7666,-0.0035,1.175,0.45,0.75,2,96.0333,3.8
08-Apr-19,0.7664,0.0007,1.143,0.45,0.75,2,96.0333,3.8
05-Apr-19,0.7685,0.0061,1.157,0.44,0.75,2,96.0333,3.8
04-Apr-19,0.7644,-0.0022,1.152,0.43,0.75,2,96.0333,3.8
03-Apr-19,0.7601,0.0037,1.125,0.44,0.75,2,96.0333,3.8
02-Apr-19,0.7674,0.0101,1.066,0.42,0.75,2,96.0333,3.8
01-Apr-19,0.761,0.0052,1.097,0.43,0.75,2,96.0333,3.8
29-Mar-19,0.7675,0.0062,1.095,0.41,0.75,1.8,96.3821,3.8
28-Mar-19,0.7641,0.0056,1.063,0.40,0.75,1.8,96.3821,3.8
27-Mar-19,0.758,-0.0003,1.051,0.39,0.75,1.8,96.3821,3.8
26-Mar-19,0.7567,0.0026,1.083,0.40,0.75,1.8,96.3821,3.8
25-Mar-19,0.7577,-0.0042,1.027,0.40,0.75,1.8,96.3821,3.8
22-Mar-19,0.7564,-0.0201,1.064,0.40,0.75,1.8,96.3821,3.8
21-Mar-19,0.7649,0.0088,1.115,0.42,0.75,1.8,96.3821,3.8
20-Mar-19,0.758,-0.0045,1.177,0.46,0.75,1.8,96.3821,3.8
19-Mar-19,0.7539,0.0034,1.226,0.49,0.75,1.8,96.3821,3.8
18-Mar-19,0.7564,0.0098,1.224,0.49,0.75,1.8,96.3821,3.8
15-Mar-19,0.7531,0.0060,1.247,0.50,0.75,1.8,96.3821,3.8
14-Mar-19,0.7529,0.0037,1.264,0.50,0.75,1.8,96.3821,3.8
13-Mar-19,0.756,0.0011,1.243,0.50,0.75,1.8,96.3821,3.8
12-Mar-19,0.7635,0.0029,1.210,0.49,0.75,1.8,96.3821,3.8
11-Mar-19,0.7637,0.0037,1.203,0.48,0.75,1.8,96.3821,3.8
08-Mar-19,0.7689,-0.0074,1.223,0.49,0.75,1.8,96.3821,3.8
07-Mar-19,0.7625,-0.0053,1.189,0.48,0.75,1.8,96.3821,3.8
06-Mar-19,0.7605,0.0017,1.257,0.52,0.75,1.8,96.3821,3.8
05-Mar-19,0.7625,0.0069,1.318,0.53,0.75,1.8,96.3821,3.8
04-Mar-19,0.7591,0.0039,1.346,0.55,0.75,1.8,96.3821,3.8
01-Mar-19,0.7551,0.0045,1.368,0.55,0.75,1.8,96.3821,3.8
28-Feb-19,0.7519,-0.0046,1.337,0.53,0.75,1.8,96.5363,3.8
27-Feb-19,0.7499,-0.0061,1.322,0.49,0.75,1.8,96.5363,3.8
26-Feb-19,0.7553,-0.0045,1.247,0.46,0.75,1.8,96.5363,3.8
25-Feb-19,0.7653,0.0007,1.212,0.47,0.75,1.8,96.5363,3.8
22-Feb-19,0.7658,0.0016,1.193,0.47,0.75,1.8,96.5363,3.8
21-Feb-19,0.7651,-0.0085,1.239,0.50,0.75,1.8,96.5363,3.8
20-Feb-19,0.7656,0.0069,1.258,0.49,0.75,1.8,96.5363,3.8
19-Feb-19,0.7674,-0.0056,1.228,0.49,0.75,1.8,96.5363,3.8
18-Feb-19,0.7735,-0.0024,1.208,0.49,0.75,1.8,96.5363,3.8
15-Feb-19,0.7784,0.0055,1.212,0.49,0.75,1.8,96.5363,3.8
14-Feb-19,0.7824,0.0009,1.176,0.47,0.75,1.8,96.5363,3.8
13-Feb-19,0.7765,0.0081,1.217,0.50,0.75,1.8,96.5363,3.8
12-Feb-19,0.7762,0.0006,1.216,0.50,0.75,1.8,96.5363,3.8
11-Feb-19,0.7772,0.0082,1.196,0.49,0.75,1.8,96.5363,3.8
08-Feb-19,0.7727,-0.0032,1.176,0.49,0.75,1.8,96.5363,3.8
07-Feb-19,0.7707,-0.0111,1.234,0.50,0.75,1.8,96.5363,3.8
06-Feb-19,0.7714,-0.0006,1.262,0.52,0.75,1.8,96.5363,3.8
05-Feb-19,0.7728,0.0204,1.280,0.52,0.75,1.8,96.5363,3.8
04-Feb-19,0.7642,0.0020,1.285,0.54,0.75,1.8,96.5363,3.8
01-Feb-19,0.7638,0.0074,1.285,0.52,0.75,1.8,96.5363,3.8
31-Jan-19,0.7603,0.0039,1.253,0.51,0.75,1.8,95.9993,4
30-Jan-19,0.765,0.0158,1.315,0.52,0.75,1.8,95.9993,4
29-Jan-19,0.7605,0.0129,1.328,0.53,0.75,1.8,95.9993,4
28-Jan-19,0.7601,-0.0091,1.326,0.53,0.75,1.8,95.9993,4
25-Jan-19,0.7595,-0.0014,1.361,0.54,0.75,1.8,95.9993,4
24-Jan-19,0.7668,-0.0035,1.333,0.53,0.75,1.8,95.9993,4
23-Jan-19,0.7653,-0.0085,1.383,0.56,0.75,1.8,95.9993,4
22-Jan-19,0.7718,-0.0099,1.344,0.57,0.75,1.8,95.9993,4
21-Jan-19,0.7755,0.0003,1.357,0.57,0.75,1.8,95.9993,4
18-Jan-19,0.7748,0.0195,1.415,0.58,0.75,1.8,95.9993,4
17-Jan-19,0.7747,-0.0040,1.366,0.55,0.75,1.8,95.9993,4
16-Jan-19,0.7775,-0.0047,1.299,0.53,0.75,1.8,95.9993,4
15-Jan-19,0.7806,0.0058,1.299,0.50,0.75,1.8,95.9993,4
14-Jan-19,0.7745,-0.0091,1.332,0.53,0.75,1.8,95.9993,4
11-Jan-19,0.7802,-0.0036,1.328,0.53,0.75,1.8,95.9993,4
10-Jan-19,0.7825,0.0052,1.318,0.55,0.75,1.8,95.9993,4
09-Jan-19,0.7847,0.0066,1.317,0.55,0.75,1.8,95.9993,4
08-Jan-19,0.7855,0.0074,1.332,0.55,0.75,1.8,95.9993,4
07-Jan-19,0.783,-0.0039,1.279,0.53,0.75,1.8,95.9993,4
04-Jan-19,0.7859,0.0216,1.326,0.56,0.75,1.8,95.9993,4
03-Jan-19,0.7936,-0.0062,1.223,0.53,0.75,1.8,95.9993,4
02-Jan-19,0.7931,0.0009,1.254,0.54,0.75,1.8,95.9993,4
31-Dec-18,0.7831,-0.0009,1.334,0.57,0.75,2,95.5157,3.9
28-Dec-18,0.7881,0.0227,1.343,0.56,0.75,2,95.5157,3.9
27-Dec-18,0.7913,-0.0152,1.359,0.58,0.75,2,95.5157,3.9
24-Dec-18,0.7906,-0.0052,1.300,0.57,0.75,2,95.5157,3.9
21-Dec-18,0.7889,0.0014,1.378,0.58,0.75,2,95.5157,3.9
20-Dec-18,0.7914,-0.0080,1.324,0.57,0.75,2,95.5157,3.9
19-Dec-18,0.791,0.0096,1.328,0.58,0.75,2,95.5157,3.9
18-Dec-18,0.7916,-0.0106,1.339,0.56,0.75,2,95.5157,3.9
17-Dec-18,0.793,-0.0105,1.325,0.55,0.75,2,95.5157,3.9
14-Dec-18,0.7961,-0.0047,1.290,0.55,0.75,2,95.5157,3.9
13-Dec-18,0.7926,-0.0004,1.317,0.55,0.75,2,95.5157,3.9
12-Dec-18,0.7898,0.0108,1.336,0.56,0.75,2,95.5157,3.9
11-Dec-18,0.7983,0.0127,1.202,0.52,0.75,2,95.5157,3.9
10-Dec-18,0.7977,-0.0083,1.181,0.52,0.75,2,95.5157,3.9
07-Dec-18,0.7838,0.0110,1.284,0.55,0.75,2,95.5157,3.9
06-Dec-18,0.7826,-0.0315,1.240,0.53,0.75,2,95.5157,3.9
05-Dec-18,0.7851,-0.0144,1.320,0.58,0.75,2,95.5157,3.9
04-Dec-18,0.7857,-0.0056,1.350,0.58,0.75,2,95.5157,3.9
03-Dec-18,0.7851,0.0118,1.390,0.61,0.75,2,95.5157,3.9
30-Nov-18,0.7837,-0.0083,1.430,0.62,0.75,2.2,96.013,4
29-Nov-18,0.7826,0.0049,1.363,0.63,0.75,2.2,96.013,4
28-Nov-18,0.7841,-0.0018,1.397,0.65,0.75,2.2,96.013,4
27-Nov-18,0.785,-0.0027,1.399,0.63,0.75,2.2,96.013,4
26-Nov-18,0.7797,0.0120,1.415,0.65,0.75,2.2,96.013,4
23-Nov-18,0.7811,-0.0011,1.420,0.65,0.75,2.2,96.013,4
22-Nov-18,0.7771,-0.0128,1.460,0.67,0.75,2.2,96.013,4
21-Nov-18,0.7822,0.0147,1.436,0.67,0.75,2.2,96.013,4
20-Nov-18,0.7798,-0.0076,1.436,0.69,0.75,2.2,96.013,4
19-Nov-18,0.7774,-0.0019,1.414,0.70,0.75,2.2,96.013,4
16-Nov-18,0.7788,-0.0034,1.420,0.70,0.75,2.2,96.013,4
15-Nov-18,0.7824,0.0006,1.414,0.68,0.75,2.2,96.013,4
14-Nov-18,0.769,-0.0028,1.506,0.72,0.75,2.2,96.013,4
13-Nov-18,0.7694,0.0001,1.510,0.72,0.75,2.2,96.013,4
12-Nov-18,0.7772,-0.0074,1.443,0.70,0.75,2.2,96.013,4
09-Nov-18,0.7675,-0.0049,1.498,0.70,0.75,2.2,96.013,4
08-Nov-18,0.7617,0.0033,1.559,0.72,0.75,2.2,96.013,4
07-Nov-18,0.7613,0.0109,1.525,0.71,0.75,2.2,96.013,4
06-Nov-18,0.7645,-0.0089,1.525,0.72,0.75,2.2,96.013,4
05-Nov-18,0.7682,0.0014,1.490,0.69,0.75,2.2,96.013,4
02-Nov-18,0.7713,-0.0029,1.485,0.69,0.75,2.2,96.013,4
01-Nov-18,0.7708,-0.0019,1.447,0.68,0.75,2.2,96.013,4
31-Oct-18,0.7825,0.0131,1.431,0.69,0.75,2.2,95.9157,4
30-Oct-18,0.7855,0.0014,1.392,0.67,0.75,2.2,95.9157,4
29-Oct-18,0.7809,0.0125,1.386,0.68,0.75,2.2,95.9157,4
26-Oct-18,0.78,-0.0092,1.360,0.66,0.75,2.2,95.9157,4
25-Oct-18,0.7803,0.0059,1.428,0.69,0.75,2.2,95.9157,4
24-Oct-18,0.7746,0.0011,1.442,0.70,0.75,2.2,95.9157,4
23-Oct-18,0.7707,-0.0124,1.473,0.72,0.75,2.2,95.9157,4
22-Oct-18,0.7708,-0.0010,1.511,0.75,0.75,2.2,95.9157,4
19-Oct-18,0.7665,0.0032,1.551,0.76,0.75,2.2,95.9157,4
18-Oct-18,0.7651,-0.0039,1.549,0.77,0.75,2.2,95.9157,4
17-Oct-18,0.7613,-0.0007,1.556,0.76,0.75,2.2,95.9157,4
16-Oct-18,0.757,0.0043,1.603,0.78,0.75,2.2,95.9157,4
15-Oct-18,0.7608,0.0048,1.596,0.78,0.75,2.2,95.9157,4
12-Oct-18,0.76,-0.0016,1.625,0.79,0.75,2.2,95.9157,4
11-Oct-18,0.757,-0.0194,1.665,0.79,0.75,2.2,95.9157,4
10-Oct-18,0.7576,-0.0127,1.704,0.80,0.75,2.2,95.9157,4
09-Oct-18,0.764,0.0006,1.667,0.78,0.75,2.2,95.9157,4
08-Oct-18,0.7651,-0.0116,1.662,0.77,0.75,2.2,95.9157,4
05-Oct-18,0.7651,-0.0135,1.689,0.78,0.75,2.2,95.9157,4
04-Oct-18,0.7677,-0.0122,1.641,0.77,0.75,2.2,95.9157,4
03-Oct-18,0.7689,0.0048,1.547,0.73,0.75,2.2,95.9157,4
02-Oct-18,0.7705,-0.0028,1.523,0.72,0.75,2.2,95.9157,4
01-Oct-18,0.7667,-0.0019,1.562,0.74,0.75,2.2,95.9157,4
28-Sep-18,0.7668,-0.0047,1.559,0.73,0.75,2.2,95.8633,4.1
27-Sep-18,0.7624,0.0045,1.575,0.74,0.75,2.2,95.8633,4.1
26-Sep-18,0.7584,0.0005,1.576,0.76,0.75,2.2,95.8633,4.1
25-Sep-18,0.7597,0.0066,1.608,0.77,0.75,2.2,95.8633,4.1
24-Sep-18,0.7611,-0.0042,1.585,0.76,0.75,2.2,95.8633,4.1
21-Sep-18,0.7634,0.0167,1.533,0.72,0.75,2.2,95.8633,4.1
20-Sep-18,0.7544,0.0049,1.568,0.74,0.75,2.2,95.8633,4.1
19-Sep-18,0.7603,0.0042,1.586,0.75,0.75,2.2,95.8633,4.1
18-Sep-18,0.7602,-0.0003,1.538,0.73,0.75,2.2,95.8633,4.1
17-Sep-18,0.7604,-0.0003,1.509,0.70,0.75,2.2,95.8633,4.1
14-Sep-18,0.7649,0.0031,1.501,0.69,0.75,2.2,95.8633,4.1
13-Sep-18,0.7638,-0.0043,1.480,0.68,0.75,2.2,95.8633,4.1
12-Sep-18,0.768,0.0055,1.462,0.67,0.75,2.2,95.8633,4.1
11-Sep-18,0.7693,-0.0008,1.469,0.69,0.75,2.2,95.8633,4.1
10-Sep-18,0.7681,0.0002,1.445,0.69,0.75,2.2,95.8633,4.1
07-Sep-18,0.7721,-0.0056,1.432,0.69,0.75,2.2,95.8633,4.1
06-Sep-18,0.7724,-0.0087,1.395,0.67,0.75,2.2,95.8633,4.1
05-Sep-18,0.7717,-0.0100,1.444,0.69,0.75,2.2,95.8633,4.1
04-Sep-18,0.7793,-0.0062,1.401,0.67,0.75,2.2,95.8633,4.1
03-Sep-18,0.7761,0.0097,1.384,0.66,0.75,2.2,95.8633,4.1
